Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Distr-sin./60/Freeflow;0%;34.88639069;0.003855976;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Distr-sin./60/St+Go;0%;14.13693714;0.00804071;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Distr-sin./70/Freeflow;0%;43.51648712;0.004433404;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Distr-sin./70/St+Go;0%;14.13379288;0.008041743;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Distr-sin./80/Freeflow;0%;46.96420288;0.004914379;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Distr-sin./80/St+Go;0%;14.66596794;0.00851241;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Distr-sin./90/Freeflow;0%;46.96420288;0.004914379;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Distr-sin./90/St+Go;0%;14.66271973;0.008512008;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Distr-sin./100/Freeflow;0%;46.96420288;0.004914379;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Distr-sin./100/St+Go;0%;14.62245941;0.00852101;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Local/50/Freeflow;0%;37.25711823;0.003426862;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Local/50/St+Go;0%;12.26072979;0.009363415;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Local/60/Freeflow;0%;37.25711823;0.003426862;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Local/60/St+Go;0%;12.5554018;0.009814329;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Local/70/Freeflow;0%;53.35312653;0.003976339;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Local/70/St+Go;0%;13.94500828;0.009739624;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Local/80/Freeflow;0%;46.96420288;0.004914379;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Local/80/St+Go;0%;14.90871811;0.009036426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Local-sin./50/Freeflow;0%;29.32799149;0.005046777;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Local-sin./50/St+Go;0%;12.25946522;0.009363888;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Local-sin./60/Freeflow;0%;37.25711823;0.003426862;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Local-sin./60/St+Go;0%;14.12958241;0.008043788;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Local-sin./70/Freeflow;0%;43.19685364;0.004632693;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Local-sin./70/St+Go;0%;14.13373184;0.008042842;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Local-sin./80/Freeflow;0%;46.96420288;0.004914379;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;RUR/Local-sin./80/St+Go;0%;14.6583662;0.008511974;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Access/30/Freeflow;0%;12.83034897;0.007797277;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Access/30/St+Go;0%;9.462175369;0.009382986;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Access/40/Freeflow;0%;22.07409859;0.005325806;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Access/40/St+Go;0%;11.66050625;0.008656107;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Access/50/Freeflow;0%;25.46512985;0.005713308;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;RUR/Access/50/St+Go;0%;12.25733757;0.009367934;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./80/Freeflow;0%;75.93521118;0.003615856;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./80/St+Go;0%;14.90243149;0.009036991;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./90/Freeflow;0%;78.73911285;0.003690127;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./90/St+Go;0%;17.46025467;0.008613558;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./100/Freeflow;0%;81.45807648;0.003743503;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./100/St+Go;0%;17.46430016;0.008610919;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./110/Freeflow;0%;81.45807648;0.003743503;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./110/St+Go;0%;17.46430016;0.008610919;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./120/Freeflow;0%;81.45807648;0.003743503;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./120/St+Go;0%;17.46430016;0.008610919;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./130/Freeflow;0%;81.45807648;0.003743503;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;MW;URB/MW-Nat./130/St+Go;0%;17.46430016;0.008610919;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/60/Freeflow;0%;59.18048477;0.003164415;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/60/St+Go;0%;12.55302715;0.009812577;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/70/Freeflow;0%;66.77177429;0.003335618;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/70/St+Go;0%;13.92552853;0.009738315;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/80/Freeflow;0%;75.93521118;0.003615856;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/80/St+Go;0%;14.90243149;0.009036991;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/90/Freeflow;0%;78.73911285;0.003690127;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/90/St+Go;0%;17.46025467;0.008613558;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/100/Freeflow;0%;81.45807648;0.003743503;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/100/St+Go;0%;17.46430016;0.008610919;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/110/Freeflow;0%;81.45807648;0.003743503;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/MW-City/110/St+Go;0%;17.46430016;0.008610919;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Trunk-Nat./70/Freeflow;0%;53.32872391;0.004267121;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Trunk-Nat./70/St+Go;0%;13.90406609;0.009745947;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-Nat./80/Freeflow;0%;58.39681625;0.004581339;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-Nat./80/St+Go;0%;14.89932251;0.009038297;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-Nat./90/Freeflow;0%;63.99612045;0.004563132;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-Nat./90/St+Go;0%;14.89614391;0.009040504;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-Nat./100/Freeflow;0%;63.99612045;0.004563132;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-Nat./100/St+Go;0%;17.46684837;0.008612209;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-Nat./110/Freeflow;0%;63.99612045;0.004563132;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-Nat./110/St+Go;0%;17.46684837;0.008612209;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Trunk-City/50/Freeflow;0%;37.25711823;0.003426862;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Trunk-City/50/St+Go;0%;12.26072979;0.009363415;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Trunk-City/60/Freeflow;0%;40.47585297;0.003990547;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Trunk-City/60/St+Go;0%;12.25570011;0.009370633;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Trunk-City/70/Freeflow;0%;53.35312653;0.003976339;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Trunk-City/70/St+Go;0%;13.9448967;0.009744443;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-City/80/Freeflow;0%;58.39681625;0.004581339;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-City/80/St+Go;0%;14.89932251;0.009038297;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-City/90/Freeflow;0%;58.39681625;0.004581339;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Trunk-City/90/St+Go;0%;14.89932251;0.009038297;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Distr/30/Freeflow;0%;27.41537666;0.003668008;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Distr/30/St+Go;0%;9.457391739;0.009385688;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Distr/40/Freeflow;0%;33.50546646;0.003833805;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Distr/40/St+Go;0%;11.65812302;0.00865652;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Distr/50/Freeflow;0%;25.46512985;0.005713308;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Distr/50/St+Go;0%;12.25733757;0.009367934;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Distr/60/Freeflow;0%;40.47585297;0.003990547;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Distr/60/St+Go;0%;12.25570011;0.009370633;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Distr/70/Freeflow;0%;53.35312653;0.003976339;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Distr/70/St+Go;0%;13.9448967;0.009744443;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Distr/80/Freeflow;0%;53.35312653;0.003976339;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Rural;URB/Distr/80/St+Go;0%;14.90871811;0.009036426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Local/30/Freeflow;0%;26.78518295;0.00378955;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Local/30/St+Go;0%;9.454386711;0.009387961;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Local/40/Freeflow;0%;33.19771576;0.004017519;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Local/40/St+Go;0%;11.65889931;0.00865719;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Local/50/Freeflow;0%;25.46512985;0.005713308;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Local/50/St+Go;0%;12.25733757;0.009367934;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Local/60/Freeflow;0%;40.47585297;0.003990547;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Local/60/St+Go;0%;12.25570011;0.009370633;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Access/30/Freeflow;0%;12.83034897;0.007797277;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Access/30/St+Go;0%;9.462175369;0.009382986;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Access/40/Freeflow;0%;22.07409859;0.005325806;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Access/40/St+Go;0%;11.66050625;0.008656107;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Access/50/Freeflow;0%;25.46512985;0.005713308;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;SO2;Urban;URB/Access/50/St+Go;0%;12.25733757;0.009367934;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/80/Freeflow;0%;79.24013519;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/80/St+Go;0%;14.5763607;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/90/Freeflow;0%;80.8034668;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/90/St+Go;0%;17.06553841;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/100/Freeflow;0%;82.82346344;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/100/St+Go;0%;17.05932999;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/110/Freeflow;0%;82.82346344;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/110/St+Go;0%;17.05932999;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/120/Freeflow;0%;82.82346344;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/120/St+Go;0%;17.05932999;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/130/Freeflow;0%;82.82346344;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/130/St+Go;0%;17.05932999;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/>130/Freeflow;0%;82.82674408;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/MW/>130/St+Go;0%;17.05109978;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/Semi-MW/90/Freeflow;0%;78.92171478;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/Semi-MW/90/St+Go;0%;17.06313705;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/Semi-MW/110/Freeflow;0%;78.92171478;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;RUR/Semi-MW/110/St+Go;0%;17.06313705;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Trunk/60/Freeflow;0%;45.99953079;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Trunk/60/St+Go;0%;12.2658577;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Trunk/70/Freeflow;0%;52.11237335;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Trunk/70/St+Go;0%;13.58570099;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Trunk/80/Freeflow;0%;57.06557465;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Trunk/80/St+Go;0%;14.55895805;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Trunk/90/Freeflow;0%;62.54483414;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Trunk/90/St+Go;0%;14.55588818;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Trunk/100/Freeflow;0%;62.54483414;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Trunk/100/St+Go;0%;17.0678978;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Trunk/110/Freeflow;0%;62.54483414;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Trunk/110/St+Go;0%;17.0678978;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Distr/50/Freeflow;0%;36.8900528;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Distr/50/St+Go;0%;11.98715115;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Distr/60/Freeflow;0%;45.99953079;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Distr/60/St+Go;0%;12.26886272;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr/70/Freeflow;0%;52.11237335;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr/70/St+Go;0%;13.58570099;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr/80/Freeflow;0%;57.06557465;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr/80/St+Go;0%;14.55895805;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr/90/Freeflow;0%;62.54483414;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr/90/St+Go;0%;14.55588818;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr/100/Freeflow;0%;62.54483414;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr/100/St+Go;0%;17.0678978;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Distr-sin./50/Freeflow;0%;23.44303131;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Distr-sin./50/St+Go;0%;11.9942627;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Distr-sin./60/Freeflow;0%;34.08904266;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Distr-sin./60/St+Go;0%;13.81398773;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr-sin./70/Freeflow;0%;42.52466965;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr-sin./70/St+Go;0%;13.81065083;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr-sin./80/Freeflow;0%;45.89385223;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr-sin./80/St+Go;0%;14.33116055;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr-sin./90/Freeflow;0%;45.89385223;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr-sin./90/St+Go;0%;14.32813263;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr-sin./100/Freeflow;0%;45.89385223;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Distr-sin./100/St+Go;0%;14.28822613;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Local/50/Freeflow;0%;36.40377808;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Local/50/St+Go;0%;11.98052979;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Local/60/Freeflow;0%;36.40377808;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Local/60/St+Go;0%;12.26886272;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Local/70/Freeflow;0%;52.13258743;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Local/70/St+Go;0%;13.62619686;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Local/80/Freeflow;0%;45.89385223;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Local/80/St+Go;0%;14.56816387;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Local-sin./50/Freeflow;0%;28.65613556;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Local-sin./50/St+Go;0%;11.97967529;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Local-sin./60/Freeflow;0%;36.40377808;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Local-sin./60/St+Go;0%;13.80640888;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Local-sin./70/Freeflow;0%;42.21138382;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Local-sin./70/St+Go;0%;13.81042576;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Local-sin./80/Freeflow;0%;45.89385223;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Rural;RUR/Local-sin./80/St+Go;0%;14.32400322;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Access/30/Freeflow;0%;12.53695202;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Access/30/St+Go;0%;9.245765686;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Access/40/Freeflow;0%;21.56892204;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Access/40/St+Go;0%;11.39435863;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Access/50/Freeflow;0%;24.87804604;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;Urban;RUR/Access/50/St+Go;0%;11.97751999;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./80/Freeflow;0%;74.1975708;0.039946426;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./80/St+Go;0%;14.56223297;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./90/Freeflow;0%;76.93666077;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./90/St+Go;0%;17.06208992;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./100/Freeflow;0%;79.59283447;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./100/St+Go;0%;17.06623459;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./110/Freeflow;0%;79.59283447;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./110/St+Go;0%;17.06623459;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./120/Freeflow;0%;79.59283447;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./120/St+Go;0%;17.06623459;0.033969909;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./130/Freeflow;0%;79.59283447;0.031253029;;;
2020_Average_perVehCat[4.1];urban bus;2020;REF D HB41;N2O;MW;URB/MW-Nat./130/St+Go;0%;17.06623459;0.033969909;;;
